antiguedad,gasto,soporte,satisfaccion,churn_real
42,134.0138897941053,2,4,0
19,232.594102500923,1,4,0
47,323.5345396862384,1,5,0
14,315.9615773619785,1,3,0
1,284.0288111606504,0,4,0
14,119.97919359011644,0,4,0
10,214.851095116124,3,3,0
58,413.3055033532781,1,5,0
37,73.0492156251499,1,4,0
41,394.7691280213744,2,4,0
49,127.44300943836512,2,5,0
41,33.385310971363005,1,4,0
7,260.0337507366488,2,4,0
51,299.62324544518106,0,5,0
17,203.7198420208338,3,4,0
11,407.91263421344314,1,3,0
55,48.84112860153587,0,4,0
7,472.6521602382698,3,4,1
17,201.95657115175518,1,5,0
66,333.58140794410355,0,5,0
45,78.21702156038113,2,2,1
20,57.377887449191434,0,5,0
45,36.871674431603395,0,4,0
40,433.6487818433273,2,4,0
31,343.79500041813674,1,1,1
70,28.390737077586934,1,5,0
8,447.07237809223096,0,4,0
55,419.2509499731468,0,4,0
10,68.59778273408004,0,4,0
68,163.43646103968973,2,4,0
65,399.5652918125392,2,1,0
29,133.42436687831048,0,5,0
35,121.09710281866376,1,3,0
3,416.0283088019306,2,3,0
64,276.12246453871154,2,4,0
64,72.23297271762384,0,5,0
21,284.65140628491423,1,4,0
71,278.18052102278,0,4,1
52,87.5518345826431,1,5,0
7,46.58787277899238,0,5,0
37,391.57213253555733,1,4,0
33,105.5872919910079,2,4,0
15,375.4466111394354,0,5,0
9,420.96049440122107,2,5,0
20,394.0596807016474,1,3,0
42,275.2970528994318,2,4,0
47,20.433417100801563,0,4,0
48,343.5415424837888,0,4,0
54,59.95353339518557,4,4,0
49,283.50599797230547,0,2,0
64,448.3918772571046,0,4,0
28,318.82017060581256,2,4,0
46,198.10008760154898,2,1,0
2,384.7962349735463,0,4,1
33,321.25896822795886,0,2,0
46,459.5990105462332,3,4,0
53,68.48718046261686,1,4,0
63,302.49827412253455,1,2,0
38,325.12969787028425,1,4,0
62,49.55659235223182,2,4,0
55,37.089963260366204,0,4,0
61,457.5578171530075,1,4,0
4,267.6579027600153,0,5,0
39,36.55943808483903,1,4,0
40,445.63107086689297,0,4,0
9,422.2677199793204,0,5,0
28,71.0277328494095,0,5,0
43,20.5723016811792,1,5,0
63,100.93642819985625,0,3,0
17,241.8187588151759,0,3,0
11,27.34037152191112,3,3,1
54,342.96231614961914,1,1,0
45,35.212216590412865,1,4,0
5,300.82763517905585,0,4,0
32,484.9263025524616,2,5,0
22,240.6132460901487,1,4,0
71,197.8440692344019,0,2,0
66,207.5919164715298,0,4,0
21,338.72239437657225,0,5,0
49,102.91693675536123,0,4,0
48,224.45344953209602,3,5,0
64,324.4474417419045,3,3,0
39,284.9445450241398,0,1,1
4,442.1662026483661,1,4,0
46,440.58713373611636,2,5,0
25,354.5793569831488,0,1,1
1,340.6167558212548,0,1,0
51,56.88050301747854,1,5,0
15,227.85434887925516,1,1,1
49,415.42503410797934,0,4,0
43,234.87260246226558,5,4,0
40,449.4325395129441,0,2,1
4,259.99296237953365,3,3,1
37,221.37775394026326,3,4,0
28,439.37097035029547,1,4,0
1,54.98930310902688,1,4,0
48,317.9373430948839,0,4,0
53,474.9332336729322,0,5,0
71,133.63103282976135,1,2,1
37,100.27590842459203,0,4,0
55,492.6341073221222,3,1,1
1,110.39168828709833,3,3,0
54,412.11757470385766,0,5,0
10,162.94003349250963,0,4,0
52,260.99163323933453,0,4,0
69,91.40026690367236,0,5,0
17,320.5546579346853,0,5,0
54,246.69322339962156,1,3,0
32,411.0405464544742,0,5,0
58,241.66563477359904,1,4,0
16,180.0331397197039,1,4,0
44,124.56209198126405,0,4,0
21,419.8033800507052,1,3,0
26,172.4607211401676,0,3,0
16,471.78037423969056,1,3,0
19,412.657131565937,0,5,0
51,312.3641771856632,2,4,0
3,278.93067876468865,3,4,1
31,244.8024880538213,3,4,1
48,91.78035743958391,0,4,0
34,273.8768868181133,1,5,0
6,287.6797808444826,1,4,0
38,337.1439887682491,1,4,0
47,69.75313062443787,3,5,0
33,82.03552690154963,0,4,0
19,353.6039271892616,0,4,0
45,189.53191503301872,2,4,0
36,422.8652186317621,0,5,0
68,28.812523853135925,2,4,0
7,194.12525650111982,2,5,0
16,441.2941133231324,0,4,0
20,402.1908498468801,2,4,0
54,306.52849397394283,1,4,0
28,66.6239595168537,2,4,0
41,116.13298521593367,0,4,0
60,275.0333422888626,1,1,0
53,430.9410172845612,1,3,0
15,301.13074720758016,1,5,0
10,204.25858580849703,1,4,0
6,199.70893950292128,1,2,1
42,363.1875871031907,0,2,1
49,467.37734012852155,1,5,0
26,30.184516094106648,1,5,0
2,215.57769541189086,0,4,0
68,139.44416957981423,0,4,0
28,424.1345209166045,1,4,0
64,116.2764564749196,2,5,0
21,499.4581600114425,3,3,0
59,384.7633700854796,0,5,0
14,98.86911918979649,2,5,0
52,172.4082793835336,2,5,0
45,293.06530806172987,1,4,0
12,482.45357072575337,2,3,0
12,126.05404097191176,0,5,0
5,218.17356505215992,1,4,1
48,300.25468001175955,1,4,0
51,221.47876755111378,2,4,0
42,455.9070517844133,1,3,0
36,408.33359191579314,3,3,0
24,284.0965288450277,0,5,1
61,223.58631859575354,2,5,0
30,187.4977229170497,2,5,0
5,445.4435443416279,0,4,1
50,409.1813328915661,1,3,0
34,105.27860498225387,0,1,1
33,475.73201511477083,1,3,0
6,336.79444655183136,0,5,0
67,323.3720190510164,0,5,0
15,39.025077275595805,0,5,1
39,33.05214969930567,1,4,0
48,472.09038959705185,1,4,0
22,417.63441847298554,0,4,0
19,174.73247144866042,0,2,0
34,402.0923063745062,1,4,0
19,210.17954746842838,2,3,1
2,259.1981674401568,1,4,0
59,230.2344957747859,1,5,0
70,193.7288897461482,1,4,0
63,130.82413429982415,0,4,0
44,43.76059002276121,2,1,1
63,494.29478048587856,2,2,0
2,288.84588738490766,2,1,1
49,170.79070662035093,3,4,0
70,105.33029745730956,1,5,0
17,355.92068976673426,0,4,0
41,131.65197002498098,2,4,0
47,471.86296230471225,1,5,0
67,229.00011028963758,0,5,0
15,369.2589884469635,0,4,0
37,35.25514199246844,0,2,0
28,250.74098546551397,2,3,0
21,290.94359545906065,1,4,0
30,53.057267898833004,2,5,0
37,150.98370064287155,1,4,0
15,250.29947910780595,1,5,0
54,176.31821227628143,0,4,0
6,212.28975480385586,2,4,0
1,155.02867624876478,1,3,0
46,74.69815389195765,0,2,1
1,244.36439756036276,1,4,0
58,244.16083904535628,3,4,1
24,207.42202869055018,0,3,0
60,239.07979823244358,1,4,0
11,327.17176101761765,4,4,0
57,363.303940160073,2,3,0
15,234.3396235810438,0,5,0
41,30.760583959161227,0,3,0
7,406.0401939012937,1,4,1
49,395.00250128355407,1,4,0
6,463.08864906689695,0,4,0
35,154.87075132960132,1,4,0
20,405.4273395617013,2,3,0
5,236.003678259988,1,5,0
69,186.7385413767211,0,5,0
32,404.9582807475639,0,4,0
71,256.74829921461304,3,5,0
33,325.5903557878492,1,5,1
48,442.46926597664105,1,4,1
27,433.53644555898586,2,3,0
6,140.29675224126328,0,5,1
54,106.7622951111003,0,4,0
45,383.6339556791078,1,3,0
40,279.62278802169084,0,2,0
24,382.8404071635183,1,4,0
33,406.89315376295815,2,2,1
65,494.22012543099197,0,4,0
40,335.1123447218296,5,5,1
66,129.45223471813682,0,5,0
68,175.90220595929983,0,2,0
35,119.49622082980875,2,4,1
55,385.9370316456799,0,3,0
29,294.8658965098825,0,4,0
62,293.13353679893646,0,5,0
27,314.2180621515159,1,3,0
34,365.79393797440196,1,5,0
11,446.08839164163805,0,4,0
3,457.17574728816174,0,2,1
2,295.2706041408546,0,4,1
28,266.38930239121856,0,4,0
2,217.53252782199823,0,5,0
29,55.115858845380856,0,3,0
2,336.1873556530647,2,2,1
55,99.6868465309325,0,3,0
47,84.3029624001126,0,4,0
24,96.74870632393086,1,1,1
41,70.72623834859468,1,4,0
30,252.32478215610806,0,3,0
55,156.2116895924736,0,4,0
41,221.4940114064661,1,5,0
51,208.0917450858503,1,3,0
19,73.93221569781332,0,4,0
41,263.15262829156046,0,4,0
1,25.400213874727573,2,4,0
2,486.19978671085556,3,4,1
34,107.55289977343256,0,5,0
45,305.6653438952339,3,2,1
3,37.72879121162306,1,5,1
24,71.54757832990158,1,1,1
51,317.7249348990547,1,5,0
31,473.41846599162034,1,5,0
10,57.973438073471826,0,4,0
35,277.6127549619068,1,2,0
42,151.97596729711077,1,4,0
33,495.5705679018434,1,3,0
50,181.70788589317607,2,1,1
18,169.91030043620765,4,5,1
68,378.01636889655884,0,1,1
42,407.0748760197004,2,5,0
55,229.57736903637056,0,4,0
27,25.479998707645386,0,4,1
34,383.178055704478,1,5,0
29,61.595399485059694,0,5,0
19,312.1871698966084,1,4,0
13,156.6530609452094,0,5,0
11,92.56847526399702,1,4,0
23,290.635151788181,0,1,1
39,38.887797198430114,0,4,0
38,248.02127192583848,2,3,0
27,464.1556877948374,2,4,0
3,416.7150730178052,1,4,0
3,194.22193517630308,0,5,0
9,168.5375812103577,0,5,0
33,482.6674368498372,1,2,1
56,282.40227302229715,3,3,0
29,299.78077028996813,2,4,0
19,415.86369607879436,1,5,0
44,468.44553369903423,2,4,0
42,147.42080342573203,1,2,0
4,373.9451788474427,0,4,1
11,91.06217110857887,1,3,0
9,214.06900190901925,0,4,0
20,313.72676784029403,2,5,0
13,177.998180751686,1,3,0
28,80.11070556234117,3,2,1
16,474.8132326474457,0,4,0
67,132.70045366265722,1,5,0
27,255.1145926772997,0,5,0
48,260.37924905432385,0,1,1
71,375.57539259722256,1,4,0
33,385.19769816630674,1,3,0
2,290.9063847858043,1,5,0
71,50.29122041805748,1,4,0
7,312.8396876623029,0,4,0
18,417.7635033538704,0,5,0
59,242.5096367956169,0,3,0
13,420.9166853183941,1,5,0
46,215.83166479470546,0,4,0
56,208.07548791435858,0,5,0
46,434.7364634070637,1,3,0
43,118.87865357610207,0,2,0
16,487.40338352498185,1,3,0
17,456.76034254900446,0,4,0
27,430.3047800344576,1,3,0
18,168.9487746478011,1,3,0
36,428.5334583029129,1,4,0
45,327.0940639188517,2,2,0
4,415.7684025100363,0,3,0
24,160.96413119150833,2,5,0
18,31.98824089601768,0,5,0
57,65.19405774378883,0,5,0
7,491.3548555158509,0,5,0
55,374.01505509586053,1,3,0
44,171.51210851588118,0,5,0
41,171.7958559705998,1,4,0
55,151.87305552243038,0,5,0
27,289.93696633569795,2,5,0
37,383.56062606093167,3,3,0
62,318.8161608213804,0,2,0
2,146.79341992605225,0,3,1
4,476.3731332194201,3,2,1
50,32.1570602855907,2,5,0
34,499.64742851655,1,4,0
16,44.2874372062866,1,3,0
61,374.1473104265604,0,5,0
12,242.26229044141644,0,4,0
15,126.298364444483,1,1,0
17,166.73075958791097,1,3,0
56,51.328363400630295,3,5,0
17,69.11554727551106,1,4,0
54,24.429393773603376,2,5,0
24,407.36686926598054,0,4,0
14,81.35372277858764,0,4,0
53,95.13454950087768,1,3,0
20,378.99400640560896,3,2,1
66,496.8820641885052,1,5,0
41,293.5072633705596,1,4,0
23,347.8331578546371,1,5,0
43,204.25521265178017,2,1,1
65,273.61484598887273,1,4,0
61,258.92977306593644,1,4,0
39,403.8039478391337,1,5,0
18,449.1683137440352,1,4,0
56,279.6722286336417,0,4,0
66,112.51291175964063,4,5,1
33,204.7821146195392,2,3,0
62,407.5262653338517,2,4,0
30,353.01779079258796,1,5,0
16,235.98473806236495,1,5,0
64,48.431685224574714,0,3,0
46,337.53507777044103,0,4,0
32,289.1817073232535,1,4,0
27,29.82648956592529,1,5,0
47,217.92045664055337,0,4,0
32,229.35944603810057,1,4,0
3,410.7396203278876,0,4,1
34,239.47878771699862,1,1,0
39,333.44444416231875,3,2,1
30,416.70854933790866,1,4,0
52,181.065493279665,0,3,0
71,192.31156658355619,1,4,0
18,443.4009957747642,0,2,0
1,226.7465693603791,2,4,0
34,192.30021235689856,0,5,0
6,213.12117486541774,4,4,0
38,323.44281015264676,6,5,0
50,377.75636437895463,0,4,0
13,383.1664517037403,2,4,0
17,40.00316864420684,0,1,1
18,88.11377078807709,0,3,1
43,232.36459394344172,0,4,0
32,249.7550540776512,1,3,0
46,154.14865242693975,2,2,0
31,235.362586770277,1,4,0
31,307.45812621260035,1,4,0
54,219.13986067215137,2,5,0
6,136.65904556943153,2,3,0
40,26.953783691048763,2,5,0
25,386.88639183599963,0,4,1
46,494.63516061682134,1,4,0
48,358.11900385494266,2,3,0
23,377.60784092101505,2,5,0
63,139.09183826995525,0,4,0
29,328.9892460538972,3,4,0
45,292.30538289887204,2,2,1
49,323.09058948794546,0,4,0
46,136.89791273960785,2,3,0
2,42.99975062718499,1,5,1
9,160.28392736130695,2,4,0
18,327.84746411670454,0,4,0
8,474.74775444307414,0,5,0
37,416.1745869794789,0,5,0
51,125.9625115572077,2,3,0
21,326.10290292520114,1,5,0
30,40.473356208393355,0,5,0
10,152.63834451821128,0,4,0
14,447.5084117471876,0,4,0
30,399.96256729272335,0,4,0
9,318.9312448128602,1,4,0
34,208.13644396433097,0,4,0
2,144.0281359098912,1,3,0
1,430.27603365877656,1,5,0
24,450.865208023734,1,3,0
42,261.5056800781296,1,2,1
29,335.3484435628978,0,4,0
10,96.41638544466963,2,5,0
17,476.33849551806816,0,5,0
42,113.00103690890539,0,3,0
56,447.4835250459382,3,4,0
18,202.2556318292473,2,5,0
49,132.49171481976416,1,5,0
54,413.17480509846035,1,1,1
4,118.02082573319893,0,2,0
2,88.3278337364902,0,5,1
39,445.91611957562606,2,4,0
51,447.5516039350741,2,2,0
39,378.7740007618187,0,3,0
63,458.98423325598105,0,5,0
55,462.30811210700966,1,5,0
24,435.0725551928216,1,4,0
33,325.5579839496987,0,4,0
28,329.4112704122495,0,1,1
2,44.62718860982477,1,4,0
5,244.12059850896446,0,5,0
6,353.2280178547336,1,5,0
61,50.23303614558962,1,4,0
13,182.2104160023269,0,4,0
31,291.2782249854335,1,1,1
17,319.92989829809216,1,1,0
3,134.97682260878736,0,1,1
50,484.27325422302533,3,1,1
38,48.410707410445504,0,4,0
71,399.5761704163608,0,5,0
61,162.46559780889856,1,5,0
53,303.993415474249,0,4,0
61,62.101984149142936,0,4,0
11,175.70591562736948,1,4,0
20,272.8029539546903,4,5,1
67,343.2993063768977,1,4,0
68,68.9386539559641,0,4,0
4,72.43783341614835,4,4,0
62,32.635835461499326,0,4,1
24,324.53278661646914,1,5,0
22,270.2648369803302,1,5,0
45,300.05436635647465,0,3,0
65,455.5041809331978,1,4,0
54,51.189743058078946,0,2,1
6,160.2693715730299,2,4,0
61,152.58451846911709,1,4,0
27,47.641482579122076,0,4,0
70,37.49823767771517,0,4,0
49,387.5575419670173,0,4,0
58,463.18906509850444,1,4,0
37,91.26328711407417,0,3,0
65,370.12356643964233,1,3,0
64,220.22094531091582,0,3,0
50,460.4567470609173,1,4,0
70,387.53884828788046,0,5,0
30,375.3726479837469,1,3,0
51,55.99808272659445,1,1,1
50,144.3897153544267,2,5,0
20,421.40295709457325,3,4,0
3,411.4862165024845,2,5,0
30,425.9613326738478,0,4,0
36,409.24270096018176,0,2,0
51,53.319193623901256,2,1,1
39,49.35817256161306,0,3,0
7,400.87095241633915,2,5,0
30,121.23934078612776,2,4,0
60,187.99824638566935,2,4,0
12,315.9386125088531,0,5,0
53,121.06044864238766,1,5,0
52,244.51450190942433,1,5,0
59,94.33191021229435,1,3,0
53,166.3773259920193,0,5,0
35,279.6040369685562,0,4,0
13,413.021991233035,1,1,1
6,212.76184113331715,1,5,0
53,340.4870723874253,4,4,1
41,177.18928303634036,2,5,0
42,92.45807940785537,0,3,0
66,229.94810088561243,2,4,0
50,412.8744224623908,1,3,0
39,357.8716593758766,1,5,0
69,334.40234627533493,0,1,1
44,239.06243230655994,2,2,0
47,436.93873807530974,1,4,0
69,312.01326143404367,1,4,0
62,347.18619865287116,1,4,0
71,305.59528002899555,2,2,1
42,82.85917849097044,2,4,0
38,34.659243388837226,1,1,0
10,119.64603397688407,1,4,0
25,296.87579585730657,1,4,0
46,299.5028379110503,1,5,0
7,218.05875472036536,0,5,0
26,397.6256275719385,1,4,0
33,417.0554186912037,0,5,0
36,437.0359443886683,2,4,0
18,406.0855113072606,1,4,0
25,192.0914254886236,2,1,0
51,231.48600338434275,1,4,0
52,137.46180432822672,4,5,0
13,397.5012470020301,1,4,0
39,477.6829771746476,1,5,0
22,125.78805634622756,0,4,0
43,374.62829546893556,0,4,0
26,440.81799449383493,1,3,1
50,369.37009447621347,2,3,0
51,300.2542890936197,2,4,0
18,420.8445306305856,1,3,0
53,282.0270171637497,0,4,0
13,105.05534074498554,2,4,0
29,134.7353552903799,2,3,0
54,81.67832836429972,2,5,0
58,87.22264092794431,2,3,0
25,345.7502658688918,1,3,0
3,44.88445850229864,0,2,1
63,391.0582126289455,1,2,1
56,462.0588689210027,2,4,0
16,492.2979288651724,1,4,0
53,404.3140877014933,1,5,0
53,445.7964525586392,0,4,0
2,349.85744714724467,1,1,1
33,410.9895609553968,2,4,0
6,480.05067624353137,1,4,1
17,331.06112498675617,0,5,0
59,43.82740298132877,0,5,0
20,110.38669312790779,2,4,0
3,51.45463358895563,1,4,0
6,409.3697218079676,0,5,0
25,305.77227516833057,0,5,0
37,443.0329891598663,2,4,0
59,311.959163833269,0,4,0
39,410.1665358787986,0,4,0
7,137.49642560115348,2,3,0
36,144.3513378573365,0,5,0
71,64.63978640582346,1,5,0
17,277.2499028090989,2,4,0
46,130.9794174126469,1,2,1
60,120.44587773974118,1,3,0
47,425.2934627943975,4,5,0
58,353.6978170369558,2,4,0
16,263.6238316846012,1,2,0
45,465.13919424468884,2,4,0
19,115.77545131692284,1,4,0
6,135.29009192105883,1,4,0
69,265.12275622570354,1,3,0
15,265.75803330664723,2,4,0
39,195.45006322092942,0,4,0
13,40.55654378678243,1,4,0
7,354.287355568229,3,4,1
45,306.98521295185566,2,4,0
70,331.45413586678205,0,3,0
19,150.88434872532122,0,2,0
17,492.07284431184723,1,2,1
9,244.9433503268387,1,5,0
66,367.1108836781413,0,4,0
23,147.1931609080328,0,5,0
16,278.4615599721505,3,4,1
41,200.0801218557958,0,4,0
58,387.73377588808,1,4,0
16,262.02293627963195,0,4,0
6,409.669362846362,2,4,0
34,286.28836859209065,0,3,0
21,358.8358391694569,0,4,0
35,236.17019406842823,0,4,0
33,416.2154842942896,0,5,0
16,122.51301838325,1,4,0
61,441.5772594425617,2,5,0
47,459.86629741213005,0,4,0
20,259.3593832006448,2,4,0
13,132.0525587872234,0,5,0
61,390.7794812057135,0,5,0
27,476.67333793140153,1,5,0
38,84.08247257039528,2,3,0
24,448.5247048024014,2,2,0
23,47.12925807542522,2,3,0
52,361.8994559925239,1,3,0
37,369.30592244531397,1,4,0
18,247.16147890117435,0,4,0
14,484.8479282053251,3,4,0
15,94.77569967776927,1,4,0
31,82.36105752040064,0,5,0
55,387.37208974191947,2,5,0
15,437.1718012861695,0,3,0
2,212.89046838795406,1,4,0
63,445.7557499203177,0,4,0
68,69.57059090787878,1,2,0
22,193.43016449952756,0,4,0
19,120.79733934187645,3,3,0
36,48.66505810291466,1,3,0
59,379.5533374158656,2,3,0
9,213.44721369173266,2,5,0
17,351.4541800223366,1,4,0
49,355.73907146138527,1,2,1
44,231.8830613936453,1,4,0
9,336.7726722153578,0,4,1
42,470.4091496282057,1,4,0
21,225.1246648331206,1,4,0
64,322.5025282905772,0,3,0
12,318.61670710447004,0,4,0
28,213.638683952377,2,4,0
58,271.7602970038985,1,4,0
60,499.2259888806782,1,5,0
47,206.79026435160097,3,3,1
48,98.67280623466385,1,1,1
27,419.6190992608487,0,4,0
32,289.33087826913186,0,1,1
26,428.64597271039395,2,4,0
29,409.7666609137849,1,5,0
15,275.3404229135571,1,2,0
46,238.98059673476178,0,1,0
31,331.22815577680404,0,2,1
19,328.9204266857874,1,5,0
19,230.87198231189942,1,4,0
2,311.7230495592544,0,4,1
51,247.50764716583905,0,5,0
5,46.51741149083827,3,3,1
52,396.9035934162809,1,2,0
14,253.5351161745698,0,4,0
2,46.51642353224781,3,4,1
36,382.79386829748694,0,4,0
50,135.1128321749515,1,5,0
69,388.71030488432393,1,5,0
59,486.2692952807654,3,3,1
37,287.54153315197715,3,4,0
63,339.9901038603023,0,4,0
9,337.6503771811749,1,4,0
42,225.00095062311635,0,4,0
28,284.0381777552407,1,5,0
5,373.43247112163306,1,2,1
34,268.28866413747426,0,4,0
20,451.03645085793374,3,5,0
20,376.7426549612232,1,4,0
41,224.98036846191152,1,3,0
38,186.6722019451188,0,3,0
55,351.0722226968117,2,1,0
59,375.6374002109704,3,5,0
33,97.21637218599484,3,3,0
27,253.2085039509657,3,4,1
70,434.7103014151135,0,3,0
47,477.78779595758056,0,5,0
65,167.46634790766916,0,2,0
16,96.46138519043433,0,5,0
16,203.95228777643194,2,4,0
28,135.40925275872547,1,1,0
63,185.55954669282744,1,3,0
14,40.172274666086025,0,2,0
62,50.8930688970905,1,3,0
29,80.73943992905646,2,5,0
37,265.04836619129236,0,4,0
34,41.05475178263589,2,3,0
28,474.6640920053261,1,4,0
68,29.72626278756854,4,5,0
43,478.96392464716075,1,3,0
18,408.74918889352585,2,5,0
43,63.77406551590488,2,4,0
1,386.3033496044875,0,4,0
35,165.67877759977586,2,3,0
11,196.47344957860832,1,4,0
21,234.47706141935305,0,2,0
71,174.70334268069846,1,3,0
62,304.35223311284926,1,3,0
61,21.085609999213215,1,3,0
47,115.80229775864697,2,2,0
53,100.72819533248997,2,4,0
48,196.7807990244928,1,5,0
46,59.18377480351998,3,1,1
42,289.7367784482616,0,2,1
49,326.1608693759688,1,4,0
49,322.1529342599903,1,3,0
5,402.3992076888861,2,4,0
21,114.65694413552364,0,2,0
27,78.67083199533292,1,5,0
64,159.04826149543072,0,2,1
56,178.96041090006003,1,3,0
26,288.91393291150007,0,5,0
4,268.76613934627505,1,4,0
26,450.77363361103346,2,5,0
55,293.9798931233676,1,3,0
29,279.1506047265446,0,5,0
15,52.364305058865135,3,5,0
33,334.02633811817066,0,4,0
11,279.97140688924156,2,3,0
29,169.73588139625406,4,3,1
23,335.66768937858023,0,5,0
9,61.51174797133764,0,4,1
5,186.46005640103448,0,5,0
65,326.3139842292877,1,2,0
30,429.73659874104,2,5,0
12,262.12605889825215,1,3,0
13,326.6240323517886,1,3,0
29,305.0845335046949,0,5,0
68,432.5605605467076,0,3,1
40,404.8236967047216,1,4,0
59,401.49445549640507,1,2,0
18,30.23431888979852,0,4,0
36,86.55271260970204,0,4,0
19,278.42495059540045,1,4,0
18,36.11864316073488,0,4,0
23,302.31237375162533,0,4,0
23,327.0333294426396,1,4,0
71,168.51946941914017,0,2,0
42,151.6307898262956,2,5,0
16,75.90388052097617,2,5,0
5,367.5165327462346,1,5,0
